TIME,NAME,CHANNEL,TUBE,SIGNAL
54.0525,GSS Female,3,2,2403.62
54.5511,GSS Female,3,2,2414.98
55.0497,GSS Female,3,2,2425.81
55.5484,GSS Female,3,2,2436.12
56.047,GSS Female,3,2,2445.94
56.5457,GSS Female,3,2,2455.28
57.0443,GSS Female,3,2,2464.16
57.5429,GSS Female,3,2,2472.6
58.0416,GSS Female,3,2,2480.62
58.5402,GSS Female,3,2,2488.25
59.0389,GSS Female,3,2,2495.48
59.5375,GSS Female,3,2,2502.35
0.269926,Wild Fly,2,3,89.1534
0.768557,Wild Fly,2,3,92.6418
1.26719,Wild Fly,2,3,96.2536
1.76582,Wild Fly,2,3,99.9917
2.26445,Wild Fly,2,3,103.859
2.76308,Wild Fly,2,3,107.859
3.26171,Wild Fly,2,3,111.994
3.76034,Wild Fly,2,3,116.268
4.25897,Wild Fly,2,3,120.683
4.7576,Wild Fly,2,3,125.242
5.25623,Wild Fly,2,3,129.948
5.75487,Wild Fly,2,3,134.804
6.2535,Wild Fly,2,3,139.813
6.75213,Wild Fly,2,3,144.977
7.25076,Wild Fly,2,3,150.299
7.74939,Wild Fly,2,3,155.782
8.24802,Wild Fly,2,3,161.427
8.74665,Wild Fly,2,3,167.238
9.24528,Wild Fly,2,3,173.217
9.74391,Wild Fly,2,3,179.365
10.2425,Wild Fly,2,3,185.685
10.7412,Wild Fly,2,3,192.179
11.2398,Wild Fly,2,3,198.849
11.7384,Wild Fly,2,3,205.696
12.2371,Wild Fly,2,3,212.722
12.7357,Wild Fly,2,3,219.928
13.2343,Wild Fly,2,3,227.315
13.733,Wild Fly,2,3,234.885
14.2316,Wild Fly,2,3,242.639
14.7302,Wild Fly,2,3,250.576
15.2289,Wild Fly,2,3,258.698
15.7275,Wild Fly,2,3,267.005
16.2261,Wild Fly,2,3,275.497
16.7247,Wild Fly,2,3,284.174
17.2234,Wild Fly,2,3,293.035
17.722,Wild Fly,2,3,302.081
18.2206,Wild Fly,2,3,311.31
18.7193,Wild Fly,2,3,320.722
19.2179,Wild Fly,2,3,330.315
19.7165,Wild Fly,2,3,340.088
20.2152,Wild Fly,2,3,350.04
20.7138,Wild Fly,2,3,360.169
21.2124,Wild Fly,2,3,370.472
21.7111,Wild Fly,2,3,380.947
22.2097,Wild Fly,2,3,391.593
22.7083,Wild Fly,2,3,402.406
23.2069,Wild Fly,2,3,413.383
23.7056,Wild Fly,2,3,424.521
24.2042,Wild Fly,2,3,435.817
24.7028,Wild Fly,2,3,447.267
25.2015,Wild Fly,2,3,458.868
25.7001,Wild Fly,2,3,470.615
26.1987,Wild Fly,2,3,482.505
26.6974,Wild Fly,2,3,494.532
27.196,Wild Fly,2,3,506.693
27.6946,Wild Fly,2,3,518.982
28.1933,Wild Fly,2,3,531.395
28.6919,Wild Fly,2,3,543.927
29.1905,Wild Fly,2,3,556.573
29.6891,Wild Fly,2,3,569.327
30.1878,Wild Fly,2,3,582.183
30.6864,Wild Fly,2,3,595.136
31.185,Wild Fly,2,3,608.181
31.6837,Wild Fly,2,3,621.311
32.1823,Wild Fly,2,3,634.521
32.6809,Wild Fly,2,3,647.804
33.1796,Wild Fly,2,3,661.155
33.6782,Wild Fly,2,3,674.567
34.1768,Wild Fly,2,3,688.034
34.6755,Wild Fly,2,3,701.55
35.1741,Wild Fly,2,3,715.109
35.6727,Wild Fly,2,3,728.704
36.1713,Wild Fly,2,3,742.33
36.67,Wild Fly,2,3,755.979
37.1686,Wild Fly,2,3,769.645
37.6672,Wild Fly,2,3,783.323
38.1659,Wild Fly,2,3,797.007
38.6645,Wild Fly,2,3,810.689
39.1631,Wild Fly,2,3,824.364
39.6618,Wild Fly,2,3,838.026
40.1604,Wild Fly,2,3,851.668
40.659,Wild Fly,2,3,865.286
41.1577,Wild Fly,2,3,878.873
41.6563,Wild Fly,2,3,892.424
42.1549,Wild Fly,2,3,905.932
42.6536,Wild Fly,2,3,919.393
43.1522,Wild Fly,2,3,932.801
43.6508,Wild Fly,2,3,946.151
44.1494,Wild Fly,2,3,959.437
44.6481,Wild Fly,2,3,972.656
45.1467,Wild Fly,2,3,985.801
45.6453,Wild Fly,2,3,998.869
46.144,Wild Fly,2,3,1011.86
46.6426,Wild Fly,2,3,1024.75
47.1412,Wild Fly,2,3,1037.56
47.6399,Wild Fly,2,3,1050.28
48.1385,Wild Fly,2,3,1062.89
48.6371,Wild Fly,2,3,1075.41
49.1358,Wild Fly,2,3,1087.81
49.6344,Wild Fly,2,3,1100.11
50.133,Wild Fly,2,3,1112.3
50.6316,Wild Fly,2,3,1124.37
51.1303,Wild Fly,2,3,1136.32
51.6289,Wild Fly,2,3,1148.15
52.1275,Wild Fly,2,3,1159.86
52.6262,Wild Fly,2,3,1171.44
