TIME,NAME,CHANNEL,TUBE,SIGNAL
34.9731,GSS Female,3,3,1295.36
34.9818,Wild Fly,2,4,101.497
35.042,GSS Female,3,4,146.922
35.0506,Wild Fly,2,5,96.456
35.1116,GSS Female,3,5,168.493
35.1198,Wild Fly,2,6,91.9063
35.1807,GSS Female,3,6,169.49
35.1892,Wild Fly,2,7,115.868
35.2501,GSS Female,3,7,149.058
35.259,Wild Fly,2,8,138.379
35.3198,GSS Female,3,8,131.543
35.8941,Wild Fly,2,1,101.603
35.9545,GSS Female,3,1,151.576
35.963,Wild Fly,2,2,1006.24
36.0239,GSS Female,3,2,1523.99
36.0324,Wild Fly,2,3,741.44
36.0929,GSS Female,3,3,1376.65
36.1013,Wild Fly,2,4,101.497
36.1627,GSS Female,3,4,153.452
36.1711,Wild Fly,2,5,96.456
36.2322,GSS Female,3,5,167.42
36.2401,Wild Fly,2,6,90.8736
36.3006,GSS Female,3,6,171.636
36.3091,Wild Fly,2,7,115.868
36.3697,GSS Female,3,7,150.108
36.3788,Wild Fly,2,8,139.697
36.4398,GSS Female,3,8,131.543
37.0124,Wild Fly,2,1,101.603
37.0731,GSS Female,3,1,151.576
37.0818,Wild Fly,2,2,1042.1
37.142,GSS Female,3,2,1603.21
37.151,Wild Fly,2,3,772.926
37.2115,GSS Female,3,3,1460.05
37.2199,Wild Fly,2,4,101.497
37.2811,GSS Female,3,4,146.922
37.2895,Wild Fly,2,5,96.456
37.3503,GSS Female,3,5,169.566
37.3586,Wild Fly,2,6,91.9063
37.4188,GSS Female,3,6,171.636
37.4273,Wild Fly,2,7,116.912
37.4878,GSS Female,3,7,151.157
37.4965,Wild Fly,2,8,139.697
37.5571,GSS Female,3,8,131.543
38.1324,Wild Fly,2,1,101.603
38.1937,GSS Female,3,1,152.622
38.2021,Wild Fly,2,2,1076.87
38.2625,GSS Female,3,2,1681.3
38.2711,Wild Fly,2,3,802.38
38.3322,GSS Female,3,3,1542.4
38.3405,Wild Fly,2,4,100.428
38.4015,GSS Female,3,4,148.01
38.4096,Wild Fly,2,5,96.456
38.4705,GSS Female,3,5,168.493
38.4788,Wild Fly,2,6,91.9063
38.5394,GSS Female,3,6,170.563
38.5477,Wild Fly,2,7,115.868
38.6086,GSS Female,3,7,151.157
38.6176,Wild Fly,2,8,141.015
38.6785,GSS Female,3,8,133.631
39.2536,Wild Fly,2,1,105.837
39.3144,GSS Female,3,1,153.667
39.3228,Wild Fly,2,2,1112.73
39.3832,GSS Female,3,2,1756.05
39.3918,Wild Fly,2,3,831.835
39.4526,GSS Female,3,3,1624.75
39.4609,Wild Fly,2,4,101.497
39.522,GSS Female,3,4,146.922
39.5304,Wild Fly,2,5,96.456
39.5912,GSS Female,3,5,169.566
39.5996,Wild Fly,2,6,91.9063
39.6608,GSS Female,3,6,170.563
39.6697,Wild Fly,2,7,116.912
39.7302,GSS Female,3,7,150.108
39.7391,Wild Fly,2,8,142.333
39.7998,GSS Female,3,8,133.631
40.3753,Wild Fly,2,1,103.72
40.4359,GSS Female,3,1,152.622
40.4442,Wild Fly,2,2,1139.9
40.5047,GSS Female,3,2,1828.57
40.5134,Wild Fly,2,3,862.305
40.5744,GSS Female,3,3,1706.04
40.5825,Wild Fly,2,4,101.497
40.6434,GSS Female,3,4,144.745
40.6523,Wild Fly,2,5,95.3722
40.7128,GSS Female,3,5,168.493
40.721,Wild Fly,2,6,90.8736
40.7818,GSS Female,3,6,170.563
40.7902,Wild Fly,2,7,116.912
40.8512,GSS Female,3,7,151.157
40.8601,Wild Fly,2,8,141.015
40.9207,GSS Female,3,8,133.631
41.4951,Wild Fly,2,1,103.72
41.5554,GSS Female,3,1,152.622
41.5636,Wild Fly,2,2,1176.85
41.624,GSS Female,3,2,1898.86
41.6328,Wild Fly,2,3,894.806
41.6933,GSS Female,3,3,1785.21
41.7016,Wild Fly,2,4,96.1547
41.7619,GSS Female,3,4,143.657
41.7703,Wild Fly,2,5,96.456
41.8313,GSS Female,3,5,168.493
41.8397,Wild Fly,2,6,90.8736
41.9,GSS Female,3,6,169.49
41.9087,Wild Fly,2,7,131.525
41.9693,GSS Female,3,7,148.008
41.9782,Wild Fly,2,8,139.697
42.0389,GSS Female,3,8,133.631
42.6162,Wild Fly,2,1,111.129
42.6813,GSS Female,3,1,154.713
42.6967,Wild Fly,2,2,1199.66
42.7622,GSS Female,3,2,1962.45
42.7775,Wild Fly,2,3,922.229
42.8433,GSS Female,3,3,1858.06
42.8591,Wild Fly,2,4,110.044
42.9241,GSS Female,3,4,144.745
42.9364,Wild Fly,2,5,100.791
42.9972,GSS Female,3,5,170.639
43.0055,Wild Fly,2,6,90.8736
43.0662,GSS Female,3,6,170.563
