TIME,NAME,CHANNEL,TUBE,SIGNAL
27.1151,Wild Fly,2,2,157.565
27.1756,GSS Female,3,2,229.826
27.1843,Wild Fly,2,3,109.692
27.2456,GSS Female,3,3,148.856
27.2539,Wild Fly,2,4,272.438
27.3145,GSS Female,3,4,377.643
27.3226,Wild Fly,2,5,130.053
27.3829,GSS Female,3,5,242.544
27.3912,Wild Fly,2,6,93.9716
27.4522,GSS Female,3,6,158.763
27.461,Wild Fly,2,7,121.087
27.5217,GSS Female,3,7,143.809
27.5306,Wild Fly,2,8,328.157
27.5916,GSS Female,3,8,457.268
28.1682,Wild Fly,2,1,131.238
28.2286,GSS Female,3,1,214.298
28.2369,Wild Fly,2,2,161.911
28.2971,GSS Female,3,2,238.752
28.3058,Wild Fly,2,3,108.677
28.3666,GSS Female,3,3,149.912
28.3749,Wild Fly,2,4,285.259
28.436,GSS Female,3,4,397.233
28.4444,Wild Fly,2,5,133.304
28.5051,GSS Female,3,5,253.276
28.5135,Wild Fly,2,6,92.939
28.5745,GSS Female,3,6,158.763
28.5832,Wild Fly,2,7,121.087
28.6435,GSS Female,3,7,141.71
28.6527,Wild Fly,2,8,343.971
28.7138,GSS Female,3,8,492.763
29.2883,Wild Fly,2,1,134.413
29.3489,GSS Female,3,1,222.661
29.357,Wild Fly,2,2,165.171
29.4179,GSS Female,3,2,247.677
29.4266,Wild Fly,2,3,109.692
29.4875,GSS Female,3,3,148.856
29.4955,Wild Fly,2,4,295.943
29.5563,GSS Female,3,4,425.529
29.5652,Wild Fly,2,5,137.639
29.6257,GSS Female,3,5,265.081
29.6339,Wild Fly,2,6,92.939
29.695,GSS Female,3,6,159.836
29.7034,Wild Fly,2,7,121.087
29.7643,GSS Female,3,7,142.76
29.7731,Wild Fly,2,8,358.468
29.8341,GSS Female,3,8,531.391
30.4096,Wild Fly,2,1,136.529
30.4702,GSS Female,3,1,231.023
30.4784,Wild Fly,2,2,168.431
30.5392,GSS Female,3,2,258.834
30.5479,Wild Fly,2,3,109.692
30.6088,GSS Female,3,3,150.967
30.6173,Wild Fly,2,4,308.764
30.6784,GSS Female,3,4,454.913
30.687,Wild Fly,2,5,139.807
30.7479,GSS Female,3,5,276.886
30.7562,Wild Fly,2,6,92.939
30.8181,GSS Female,3,6,160.908
30.8264,Wild Fly,2,7,122.131
30.8869,GSS Female,3,7,142.76
30.8959,Wild Fly,2,8,374.283
30.9566,GSS Female,3,8,572.107
31.5321,Wild Fly,2,1,139.704
31.5924,GSS Female,3,1,241.477
31.6006,Wild Fly,2,2,173.864
31.6614,GSS Female,3,2,272.222
31.6701,Wild Fly,2,3,109.692
31.7305,GSS Female,3,3,149.912
31.7392,Wild Fly,2,4,323.721
31.7993,GSS Female,3,4,483.209
31.8078,Wild Fly,2,5,144.142
31.8691,GSS Female,3,5,290.838
31.8775,Wild Fly,2,6,92.939
31.9384,GSS Female,3,6,158.763
31.9471,Wild Fly,2,7,121.087
32.0081,GSS Female,3,7,143.809
32.0168,Wild Fly,2,8,391.416
32.0776,GSS Female,3,8,615.954
32.6506,Wild Fly,2,1,141.821
32.7113,GSS Female,3,1,251.931
32.7196,Wild Fly,2,2,177.124
